date,open,high,low,close,volume,shares_outstanding_bn,market_cap_usd_bn,quarterly_revenue_usd_bn,sma_20,sma_50,sma_200,rsi_14,stock_split,era,key_event
20/06/2013,1.5191,1.5262,1.4911,1.5059,3047392,0.608,0.92,1.96,1.4844,1.4447,1.3946,40.8,,Deep Learning Era,
21/06/2013,1.5167,1.5232,1.5005,1.5092,11370411,0.601,0.91,1.49,1.5453,1.4056,1.5883,71.5,,Deep Learning Era,
24/06/2013,1.4911,1.509,1.4805,1.4956,19382209,0.596,0.89,0.91,1.5317,1.4279,1.5995,67.6,,Deep Learning Era,
25/06/2013,1.5026,1.5087,1.4944,1.5014,18531771,0.591,0.89,0.97,1.4741,1.4817,1.6897,61.3,,Deep Learning Era,
26/06/2013,1.4965,1.504,1.4892,1.4961,10924220,0.6,0.9,2.02,1.5494,1.4613,1.6068,70.5,,Deep Learning Era,
27/06/2013,1.4994,1.503,1.4913,1.4955,2503840,0.61,0.91,2.05,1.4829,1.4454,1.2976,70.4,,Deep Learning Era,
28/06/2013,1.4805,1.5051,1.4678,1.4846,15852146,0.605,0.9,1.65,1.4263,1.387,1.5943,56.9,,Deep Learning Era,
01/07/2013,1.4872,1.5242,1.4746,1.4949,8697746,0.614,0.92,1.99,1.5391,1.5176,1.5319,50.8,,Deep Learning Era,
02/07/2013,1.4905,1.4973,1.4884,1.4931,18724838,0.6,0.9,2.22,1.5528,1.4538,1.591,43.8,,Deep Learning Era,
03/07/2013,1.4798,1.5073,1.4654,1.4879,2404737,0.591,0.88,1.16,1.4836,1.5387,1.3833,61.3,,Deep Learning Era,
04/07/2013,1.4736,1.4969,1.4549,1.4784,19304116,0.597,0.88,1.76,1.4991,1.5158,1.5778,68.5,,Deep Learning Era,
05/07/2013,1.4959,1.5091,1.4713,1.4847,5775805,0.609,0.9,1.62,1.5281,1.5497,1.4956,70.6,,Deep Learning Era,
08/07/2013,1.4836,1.5236,1.4694,1.4885,10196133,0.596,0.89,1.23,1.4867,1.5219,1.462,50,,Deep Learning Era,
09/07/2013,1.4941,1.522,1.4758,1.4989,4023527,0.604,0.91,1.34,1.4859,1.5121,1.3993,60.7,,Deep Learning Era,
10/07/2013,1.4929,1.5074,1.4792,1.4982,6540478,0.595,0.89,2.09,1.4819,1.5372,1.4952,54,,Deep Learning Era,
11/07/2013,1.4821,1.5147,1.4702,1.4884,17974442,0.613,0.91,2.37,1.4575,1.5133,1.463,41,,Deep Learning Era,
12/07/2013,1.5062,1.5184,1.4905,1.4999,18412884,0.61,0.91,1.55,1.4894,1.4578,1.5282,43.4,,Deep Learning Era,
15/07/2013,1.5156,1.5274,1.4796,1.5061,11231033,0.599,0.9,1.42,1.4779,1.5555,1.7243,63,,Deep Learning Era,
16/07/2013,1.4921,1.4972,1.4818,1.4897,4473269,0.606,0.9,0.9,1.5488,1.5901,1.5006,45.1,,Deep Learning Era,
17/07/2013,1.4876,1.4956,1.4801,1.49,11660603,0.612,0.91,1.42,1.5148,1.5331,1.4074,69.8,,Deep Learning Era,
18/07/2013,1.4899,1.5006,1.47,1.4881,14718784,0.593,0.88,1.78,1.5222,1.5239,1.451,49,,Deep Learning Era,
19/07/2013,1.4925,1.5025,1.469,1.4856,15552441,0.612,0.91,1.76,1.4986,1.5118,1.4853,63.3,,Deep Learning Era,
22/07/2013,1.4696,1.4891,1.4643,1.4776,10456839,0.611,0.9,1.1,1.5234,1.4474,1.4332,45.3,,Deep Learning Era,
23/07/2013,1.492,1.5034,1.4732,1.4858,16580161,0.614,0.91,0.88,1.4905,1.5491,1.6184,42.1,,Deep Learning Era,
24/07/2013,1.4575,1.4878,1.4426,1.4734,2464042,0.592,0.87,1.38,1.4556,1.4788,1.5764,55.3,,Deep Learning Era,
25/07/2013,1.4747,1.489,1.451,1.47,9203799,0.596,0.88,2.38,1.4242,1.5092,1.6402,40.9,,Deep Learning Era,
26/07/2013,1.4723,1.4768,1.4647,1.4719,9922442,0.592,0.87,1.82,1.486,1.4972,1.4525,69.8,,Deep Learning Era,
29/07/2013,1.4649,1.4881,1.4515,1.4757,12002020,0.613,0.9,1.72,1.5018,1.4745,1.609,70.2,,Deep Learning Era,
30/07/2013,1.4875,1.5113,1.4707,1.4863,2180778,0.598,0.89,1.61,1.4344,1.4185,1.3567,53.8,,Deep Learning Era,
31/07/2013,1.4685,1.4927,1.4536,1.4734,2766902,0.596,0.88,2.26,1.4512,1.5499,1.6484,61.7,,Deep Learning Era,
01/08/2013,1.4935,1.5037,1.4587,1.4751,13195756,0.597,0.88,0.9,1.5063,1.4819,1.6015,47.9,,Deep Learning Era,
02/08/2013,1.4694,1.4851,1.4524,1.467,9944694,0.602,0.88,1.68,1.4613,1.4583,1.3413,52.4,,Deep Learning Era,
05/08/2013,1.4802,1.4936,1.4642,1.4749,17914754,0.601,0.89,1.73,1.4998,1.4677,1.4012,66,,Deep Learning Era,
06/08/2013,1.477,1.5024,1.4486,1.4829,13213141,0.608,0.9,1.71,1.4586,1.4847,1.2898,42.9,,Deep Learning Era,
07/08/2013,1.4738,1.4886,1.4621,1.473,19751211,0.598,0.88,1.08,1.5024,1.5138,1.603,61.8,,Deep Learning Era,
08/08/2013,1.4791,1.489,1.4722,1.4779,18115845,0.594,0.88,0.88,1.4714,1.4288,1.3698,45.5,,Deep Learning Era,
09/08/2013,1.4868,1.4945,1.4585,1.476,5014315,0.603,0.89,2.18,1.4387,1.4166,1.565,45.4,,Deep Learning Era,
12/08/2013,1.4725,1.4891,1.4656,1.4768,12626309,0.608,0.9,2.45,1.5077,1.4236,1.5726,48.1,,Deep Learning Era,
13/08/2013,1.4636,1.4994,1.4546,1.4724,3417207,0.62,0.91,1.47,1.4824,1.4469,1.3566,71.9,,Deep Learning Era,
14/08/2013,1.4665,1.4699,1.4607,1.4665,11767310,0.6,0.88,2.49,1.4114,1.4129,1.2767,67.2,,Deep Learning Era,
15/08/2013,1.4699,1.4779,1.4449,1.4608,3403339,0.606,0.89,1.69,1.4468,1.5492,1.4504,42.7,,Deep Learning Era,
16/08/2013,1.4635,1.4716,1.4584,1.4657,13846030,0.615,0.9,2.1,1.4652,1.4543,1.4121,38.5,,Deep Learning Era,
19/08/2013,1.4641,1.4821,1.4314,1.4624,15856011,0.599,0.88,1.62,1.4346,1.4424,1.3669,59.6,,Deep Learning Era,
20/08/2013,1.4626,1.4692,1.4484,1.4584,11512549,0.598,0.87,2.26,1.4485,1.4756,1.2608,69.3,,Deep Learning Era,
21/08/2013,1.457,1.4628,1.4512,1.4568,8016563,0.598,0.87,1.04,1.4463,1.555,1.2431,55.1,,Deep Learning Era,
22/08/2013,1.4449,1.4799,1.4335,1.4562,6006975,0.613,0.89,1.87,1.5128,1.4585,1.4634,46.5,,Deep Learning Era,
23/08/2013,1.4631,1.47,1.4512,1.4592,6311764,0.599,0.87,1.97,1.4895,1.5213,1.6387,50.4,,Deep Learning Era,
26/08/2013,1.4529,1.4642,1.4143,1.4374,12430047,0.612,0.88,1.19,1.4613,1.361,1.2656,39.9,,Deep Learning Era,
27/08/2013,1.4346,1.4636,1.423,1.4464,4476968,0.611,0.88,2.09,1.4025,1.3767,1.5438,39.9,,Deep Learning Era,
28/08/2013,1.4553,1.4627,1.4337,1.4464,18380616,0.597,0.86,1.53,1.4097,1.3973,1.5332,47.5,,Deep Learning Era,
29/08/2013,1.4658,1.4799,1.4395,1.4618,11598726,0.603,0.88,1.81,1.4078,1.3919,1.551,60.7,,Deep Learning Era,
30/08/2013,1.4679,1.4719,1.4569,1.4624,6781041,0.597,0.87,1,1.4993,1.4382,1.4636,48,,Deep Learning Era,
02/09/2013,1.4574,1.4617,1.4493,1.4563,2733478,0.591,0.86,1.52,1.4399,1.5343,1.3534,71.9,,Deep Learning Era,
03/09/2013,1.4463,1.4586,1.4411,1.4515,17295074,0.593,0.86,2.47,1.495,1.5205,1.4111,55.5,,Deep Learning Era,
04/09/2013,1.4622,1.4788,1.4497,1.4584,13698646,0.601,0.88,1.48,1.4737,1.5416,1.3685,70.2,,Deep Learning Era,
05/09/2013,1.4561,1.4732,1.4506,1.4594,8986951,0.602,0.88,1.53,1.4724,1.4109,1.3444,54.4,,Deep Learning Era,
06/09/2013,1.4603,1.4654,1.4515,1.4589,4372907,0.61,0.89,1.74,1.4081,1.4093,1.3441,64.3,,Deep Learning Era,
09/09/2013,1.4557,1.4622,1.4351,1.4501,4617186,0.599,0.87,1.67,1.4217,1.3631,1.4015,62.9,,Deep Learning Era,
10/09/2013,1.4553,1.4664,1.4441,1.4549,13620799,0.606,0.88,1.12,1.4768,1.4598,1.6496,69,,Deep Learning Era,
11/09/2013,1.4456,1.4652,1.4345,1.4501,7625535,0.609,0.88,1.1,1.4453,1.5465,1.5511,69.8,,Deep Learning Era,
12/09/2013,1.4529,1.4733,1.4202,1.4477,6770627,0.612,0.89,1.19,1.4466,1.5392,1.5817,69.5,,Deep Learning Era,
13/09/2013,1.4478,1.4636,1.4192,1.4373,15761038,0.613,0.88,1.92,1.4258,1.351,1.6191,38.3,,Deep Learning Era,
16/09/2013,1.437,1.4703,1.4262,1.4428,4685055,0.599,0.86,1.57,1.4457,1.4883,1.6163,53.8,,Deep Learning Era,
17/09/2013,1.4359,1.4584,1.4275,1.4447,7993036,0.61,0.88,2.31,1.4764,1.375,1.3119,40.3,,Deep Learning Era,
18/09/2013,1.4503,1.4586,1.4186,1.4419,17278976,0.611,0.88,1.85,1.4933,1.4221,1.4178,40.3,,Deep Learning Era,
19/09/2013,1.4602,1.4655,1.4497,1.456,12973974,0.611,0.89,1.86,1.4093,1.4422,1.503,41.3,,Deep Learning Era,
20/09/2013,1.451,1.4759,1.4249,1.4438,13343891,0.613,0.89,1.92,1.4859,1.3438,1.4888,71.8,,Deep Learning Era,
23/09/2013,1.4412,1.4591,1.4261,1.4409,12284030,0.59,0.85,0.8,1.4959,1.3933,1.3468,62.9,,Deep Learning Era,
24/09/2013,1.4399,1.4606,1.433,1.4443,4139681,0.597,0.86,2.18,1.4172,1.3562,1.4651,47.5,,Deep Learning Era,
25/09/2013,1.4409,1.4459,1.4339,1.4408,12863421,0.593,0.85,0.87,1.4327,1.507,1.4013,68.1,,Deep Learning Era,
26/09/2013,1.4261,1.4337,1.4159,1.4278,13126356,0.613,0.88,2.14,1.4576,1.4555,1.6216,69.6,,Deep Learning Era,
27/09/2013,1.4244,1.4417,1.4162,1.4288,19791663,0.599,0.86,1.36,1.4693,1.4803,1.5607,69,,Deep Learning Era,
30/09/2013,1.4345,1.4541,1.4164,1.4343,16867406,0.603,0.86,1.15,1.4099,1.3908,1.5466,55.3,,Deep Learning Era,
01/10/2013,1.4394,1.4676,1.4168,1.4398,13469717,0.607,0.87,2.26,1.4128,1.4531,1.3153,61.7,,Deep Learning Era,
02/10/2013,1.4388,1.4598,1.4232,1.4421,3615750,0.614,0.89,1.45,1.4985,1.4383,1.4378,61,,Deep Learning Era,
03/10/2013,1.431,1.4496,1.4214,1.4362,7972923,0.591,0.85,1.9,1.436,1.5155,1.3504,64.8,,Deep Learning Era,
04/10/2013,1.4366,1.4445,1.4258,1.4355,8808063,0.593,0.85,2.45,1.3814,1.4029,1.2567,39.7,,Deep Learning Era,
07/10/2013,1.412,1.451,1.398,1.4223,13106406,0.617,0.88,1.72,1.4022,1.4764,1.6022,51.7,,Deep Learning Era,
08/10/2013,1.4302,1.4339,1.4164,1.4258,6474882,0.606,0.86,1.12,1.4259,1.3471,1.5384,48.6,,Deep Learning Era,
09/10/2013,1.4316,1.44,1.4141,1.4245,17787022,0.612,0.87,1.84,1.4776,1.4472,1.3071,54.7,,Deep Learning Era,
10/10/2013,1.4101,1.4245,1.3806,1.4063,19118322,0.602,0.85,1.24,1.4072,1.5035,1.576,47.7,,Deep Learning Era,
11/10/2013,1.4168,1.422,1.407,1.4133,13148907,0.602,0.85,1.26,1.4153,1.4104,1.3492,60.1,,Deep Learning Era,
14/10/2013,1.4161,1.4277,1.3967,1.4162,3021502,0.61,0.86,2.17,1.4538,1.3253,1.5001,65.1,,Deep Learning Era,
15/10/2013,1.4303,1.4449,1.4211,1.4315,8955929,0.597,0.85,1.84,1.4782,1.4291,1.4084,42.8,,Deep Learning Era,
16/10/2013,1.4234,1.4528,1.4106,1.4349,7138137,0.609,0.87,0.98,1.4501,1.3699,1.6018,46.4,,Deep Learning Era,
17/10/2013,1.4403,1.4499,1.4119,1.4342,9514485,0.592,0.85,1.74,1.3966,1.48,1.4733,49.8,,Deep Learning Era,
18/10/2013,1.4197,1.4438,1.403,1.429,5035860,0.619,0.88,2.19,1.4344,1.4961,1.3741,49.8,,Deep Learning Era,
21/10/2013,1.423,1.4319,1.4099,1.4231,3136513,0.603,0.86,1.37,1.3893,1.4497,1.3521,65.6,,Deep Learning Era,
22/10/2013,1.4196,1.441,1.4059,1.4224,12748131,0.599,0.85,2.45,1.4542,1.5152,1.3683,48.4,,Deep Learning Era,
23/10/2013,1.4368,1.4448,1.4155,1.4314,11630917,0.606,0.87,1.4,1.4647,1.4858,1.5733,70.1,,Deep Learning Era,
24/10/2013,1.4172,1.4253,1.4071,1.4184,15183807,0.617,0.88,1.97,1.4392,1.3399,1.4213,60.9,,Deep Learning Era,
25/10/2013,1.425,1.4446,1.4108,1.4251,2205529,0.605,0.86,2.46,1.4461,1.3811,1.3748,51.8,,Deep Learning Era,
28/10/2013,1.416,1.4215,1.4102,1.4158,11926030,0.614,0.87,1.09,1.3755,1.3368,1.4345,42.2,,Deep Learning Era,
29/10/2013,1.4196,1.4283,1.416,1.4233,11665608,0.603,0.86,2.29,1.4206,1.4257,1.3185,60.7,,Deep Learning Era,
30/10/2013,1.4167,1.4268,1.4136,1.4191,17204762,0.598,0.85,1.02,1.4227,1.4944,1.5992,70.4,,Deep Learning Era,
31/10/2013,1.4279,1.4367,1.404,1.4181,18194355,0.6,0.85,1.43,1.3904,1.339,1.4273,67.4,,Deep Learning Era,
01/11/2013,1.4162,1.4214,1.403,1.4124,14123875,0.611,0.86,1.06,1.3627,1.3641,1.2718,58.6,,Deep Learning Era,
04/11/2013,1.4056,1.423,1.3912,1.4058,13945134,0.592,0.83,2.41,1.4215,1.3857,1.3739,43.6,,Deep Learning Era,
05/11/2013,1.4156,1.4283,1.3969,1.4121,15418208,0.617,0.87,0.84,1.4058,1.4122,1.5536,63.5,,Deep Learning Era,
06/11/2013,1.4284,1.4442,1.3966,1.4169,4287207,0.603,0.85,0.85,1.464,1.5078,1.24,56.1,,Deep Learning Era,
07/11/2013,1.4167,1.4319,1.411,1.422,6650151,0.601,0.85,2.13,1.4278,1.4074,1.3644,45.5,,Deep Learning Era,
08/11/2013,1.4076,1.4171,1.397,1.4099,19028463,0.6,0.85,1.68,1.453,1.4802,1.4518,56,,Deep Learning Era,
11/11/2013,1.4154,1.4298,1.4065,1.4188,19001411,0.613,0.87,1.66,1.4038,1.3551,1.5448,55,,Deep Learning Era,
12/11/2013,1.426,1.4447,1.392,1.4144,3144598,0.592,0.84,1.84,1.453,1.3903,1.2908,66,,Deep Learning Era,
13/11/2013,1.408,1.4268,1.3932,1.4033,12825756,0.612,0.86,2.09,1.4168,1.4202,1.3838,53.1,,Deep Learning Era,
14/11/2013,1.402,1.4163,1.3681,1.3964,16288374,0.594,0.83,1.33,1.4352,1.4694,1.2043,49,,Deep Learning Era,
15/11/2013,1.3962,1.4202,1.3728,1.4032,14344926,0.603,0.85,1.35,1.3878,1.4787,1.3319,60.8,,Deep Learning Era,
18/11/2013,1.4095,1.4255,1.396,1.406,15384772,0.607,0.85,1.48,1.3566,1.4749,1.3535,54.8,,Deep Learning Era,
19/11/2013,1.4122,1.4185,1.3981,1.4057,19965911,0.601,0.84,0.88,1.378,1.3583,1.4968,55.2,,Deep Learning Era,
20/11/2013,1.3933,1.4054,1.3865,1.3953,15026930,0.604,0.84,1.58,1.3464,1.4015,1.4676,63.2,,Deep Learning Era,
21/11/2013,1.3961,1.4219,1.3842,1.4027,15590064,0.599,0.84,1.01,1.4218,1.4192,1.4215,69.8,,Deep Learning Era,
22/11/2013,1.4246,1.4354,1.3888,1.4067,7053711,0.615,0.87,1.38,1.4246,1.5043,1.3963,45.3,,Deep Learning Era,
25/11/2013,1.3983,1.4089,1.3919,1.4032,5654014,0.602,0.84,1.04,1.4203,1.4798,1.2432,44.2,,Deep Learning Era,
26/11/2013,1.4093,1.4184,1.3939,1.4055,2376474,0.602,0.85,1.09,1.4329,1.3767,1.3049,50.2,,Deep Learning Era,
27/11/2013,1.4007,1.4056,1.3883,1.398,17813461,0.612,0.86,1.44,1.374,1.3488,1.2216,69.7,,Deep Learning Era,
28/11/2013,1.389,1.4227,1.3796,1.4005,14288911,0.61,0.85,1.44,1.3516,1.3134,1.5512,61,,Deep Learning Era,
29/11/2013,1.4153,1.4351,1.3835,1.4078,5267969,0.596,0.84,1.37,1.4082,1.4243,1.3339,50.1,,Deep Learning Era,
02/12/2013,1.3993,1.4072,1.3972,1.4042,10037692,0.614,0.86,2.21,1.4444,1.4217,1.4882,46.9,,Deep Learning Era,
03/12/2013,1.3972,1.4029,1.3919,1.3959,4281140,0.612,0.85,1.33,1.4138,1.3986,1.4345,52,,Deep Learning Era,
04/12/2013,1.4042,1.4143,1.3831,1.3964,18625578,0.611,0.85,1.2,1.443,1.4878,1.5645,49.8,,Deep Learning Era,
05/12/2013,1.4013,1.4168,1.3955,1.4092,9324181,0.593,0.84,1.95,1.3886,1.4164,1.5226,66.4,,Deep Learning Era,
06/12/2013,1.3895,1.4028,1.3795,1.3941,9239768,0.615,0.86,2.19,1.3609,1.304,1.2113,53.4,,Deep Learning Era,
09/12/2013,1.3941,1.4068,1.3796,1.3973,13387779,0.594,0.83,0.87,1.3477,1.3446,1.1908,52.6,,Deep Learning Era,
10/12/2013,1.3934,1.4199,1.3773,1.398,8711751,0.614,0.86,1.73,1.3634,1.3519,1.4576,48.8,,Deep Learning Era,
11/12/2013,1.3949,1.4168,1.3791,1.3943,15740561,0.593,0.83,1.59,1.4112,1.3415,1.4694,65.9,,Deep Learning Era,
12/12/2013,1.373,1.3897,1.3687,1.3822,4063264,0.618,0.85,0.94,1.4262,1.3753,1.3887,66.6,,Deep Learning Era,
13/12/2013,1.3827,1.407,1.3731,1.3927,11503253,0.593,0.83,1.69,1.386,1.34,1.5622,58.5,,Deep Learning Era,
16/12/2013,1.3984,1.4056,1.381,1.389,19448025,0.617,0.86,1.32,1.3805,1.3417,1.2706,39.5,,Deep Learning Era,
17/12/2013,1.3783,1.4031,1.3709,1.3906,12852762,0.596,0.83,1.7,1.391,1.3631,1.2471,50.5,,Deep Learning Era,
18/12/2013,1.3929,1.4086,1.3743,1.392,12682820,0.591,0.82,1.05,1.3554,1.4178,1.4201,65.1,,Deep Learning Era,
19/12/2013,1.3881,1.3964,1.3731,1.3829,17689199,0.601,0.83,1.89,1.4225,1.3514,1.3772,53.5,,Deep Learning Era,
20/12/2013,1.3803,1.3875,1.3728,1.3785,10773540,0.593,0.82,1.96,1.3468,1.3331,1.2041,54.4,,Deep Learning Era,
23/12/2013,1.3859,1.3938,1.3834,1.3867,10130205,0.618,0.86,2.32,1.3405,1.3456,1.3955,38.9,,Deep Learning Era,
24/12/2013,1.4066,1.4143,1.3833,1.3997,7075814,0.598,0.84,0.87,1.4059,1.4518,1.1942,55.8,,Deep Learning Era,
25/12/2013,1.3899,1.4158,1.3656,1.3911,9426189,0.601,0.84,1.68,1.4007,1.3984,1.5241,66.4,,Deep Learning Era,
26/12/2013,1.3823,1.3904,1.3719,1.3824,4852297,0.59,0.82,1.08,1.4365,1.4343,1.4298,42.5,,Deep Learning Era,
27/12/2013,1.3847,1.4033,1.3707,1.388,4052254,0.594,0.82,1.46,1.4297,1.4171,1.5175,68.9,,Deep Learning Era,
30/12/2013,1.3769,1.39,1.3617,1.3787,18755749,0.606,0.84,2.49,1.35,1.4336,1.2426,47.8,,Deep Learning Era,
31/12/2013,1.3758,1.3868,1.3663,1.3756,2731710,0.592,0.81,1.93,1.392,1.4651,1.2243,39.1,,Deep Learning Era,
01/01/2014,1.3818,1.3902,1.3777,1.3833,11494045,0.607,0.84,1.05,1.3753,1.4031,1.3297,45,,Deep Learning Era,
02/01/2014,1.3767,1.3871,1.3711,1.3781,16048872,0.592,0.82,1.34,1.3816,1.2933,1.4538,51.1,,Deep Learning Era,
03/01/2014,1.3705,1.3763,1.3558,1.3664,13378272,0.618,0.84,1.99,1.3749,1.3203,1.4348,68.8,,Deep Learning Era,
06/01/2014,1.3688,1.372,1.3619,1.3662,5826809,0.616,0.84,0.91,1.4105,1.2834,1.2791,43.3,,Deep Learning Era,
07/01/2014,1.3721,1.3764,1.3634,1.3709,11087290,0.607,0.83,1.07,1.3247,1.3698,1.48,59.1,,Deep Learning Era,
08/01/2014,1.3668,1.3783,1.3538,1.3685,3684958,0.59,0.81,1.14,1.4177,1.3702,1.4521,48.5,,Deep Learning Era,
09/01/2014,1.3792,1.3944,1.3669,1.3802,5784618,0.6,0.83,1.24,1.3939,1.3572,1.2567,63.8,,Deep Learning Era,
10/01/2014,1.3615,1.3895,1.3452,1.3647,13798364,0.598,0.82,1.91,1.3309,1.3894,1.5043,56.4,,Deep Learning Era,
13/01/2014,1.369,1.3856,1.3579,1.366,10665906,0.594,0.81,1.92,1.3441,1.4116,1.48,48.2,,Deep Learning Era,
14/01/2014,1.375,1.3889,1.3473,1.3651,14587703,0.596,0.81,1.4,1.3622,1.3349,1.3965,48.5,,Deep Learning Era,
15/01/2014,1.3744,1.3781,1.3613,1.3674,15009771,0.604,0.83,1.3,1.4097,1.3371,1.4037,66.1,,Deep Learning Era,
16/01/2014,1.3622,1.3679,1.3532,1.3623,4199502,0.605,0.82,1.68,1.3866,1.3054,1.1958,60.6,,Deep Learning Era,
17/01/2014,1.3718,1.3818,1.3532,1.3658,14512427,0.605,0.83,1.21,1.3734,1.4467,1.1757,70.8,,Deep Learning Era,
20/01/2014,1.3645,1.3923,1.3493,1.3702,14588084,0.613,0.84,2.08,1.3263,1.3919,1.3127,56.6,,Deep Learning Era,
21/01/2014,1.3727,1.3758,1.3608,1.3688,18364976,0.595,0.81,1.42,1.3162,1.3513,1.539,44.6,,Deep Learning Era,
22/01/2014,1.3727,1.3877,1.3627,1.3728,12954388,0.616,0.85,1.44,1.3383,1.3707,1.2225,58,,Deep Learning Era,
23/01/2014,1.3752,1.3823,1.3494,1.3666,3996281,0.596,0.81,2.28,1.3893,1.3815,1.4933,41.8,,Deep Learning Era,
24/01/2014,1.3498,1.3645,1.3447,1.3578,16551014,0.594,0.81,1.08,1.3702,1.3702,1.2239,48,,Deep Learning Era,
27/01/2014,1.3638,1.3745,1.3552,1.3632,5580761,0.597,0.81,2.04,1.3929,1.4133,1.3368,43.4,,Deep Learning Era,
28/01/2014,1.3579,1.3797,1.3384,1.3599,16980392,0.609,0.83,1.44,1.3637,1.3449,1.2157,64.5,,Deep Learning Era,
29/01/2014,1.367,1.3845,1.3275,1.3547,6455430,0.618,0.84,1.15,1.3875,1.2633,1.5074,58,,Deep Learning Era,
30/01/2014,1.3552,1.3723,1.3473,1.356,5157160,0.592,0.8,1.56,1.3126,1.3464,1.224,63,,Deep Learning Era,
31/01/2014,1.3405,1.3703,1.3285,1.3547,19314334,0.612,0.83,1.29,1.3596,1.3332,1.2658,62.8,,Deep Learning Era,
03/02/2014,1.3426,1.3695,1.3307,1.3526,10183574,0.594,0.8,1.39,1.3578,1.4348,1.2734,49.5,,Deep Learning Era,
04/02/2014,1.3466,1.3729,1.3351,1.3516,5133207,0.617,0.83,1.94,1.3214,1.3941,1.4406,64.3,,Deep Learning Era,
05/02/2014,1.3674,1.3766,1.331,1.3613,18684967,0.593,0.81,1.54,1.3106,1.4061,1.4229,64.4,,Deep Learning Era,
06/02/2014,1.3611,1.3905,1.3382,1.3579,12864673,0.619,0.84,1.29,1.3975,1.3296,1.4841,69.5,,Deep Learning Era,
07/02/2014,1.3487,1.3734,1.3305,1.3536,18197283,0.6,0.81,1.97,1.3058,1.3108,1.1959,51.8,,Deep Learning Era,
10/02/2014,1.347,1.3585,1.3417,1.3506,4480816,0.619,0.84,1.74,1.3174,1.3453,1.3582,71.6,,Deep Learning Era,
11/02/2014,1.3633,1.3723,1.3363,1.3536,2294243,0.601,0.81,1.59,1.3296,1.4409,1.4356,51.3,,Deep Learning Era,
12/02/2014,1.3455,1.3527,1.3388,1.3468,18003646,0.616,0.83,2.27,1.3192,1.2748,1.5328,54.4,,Deep Learning Era,
13/02/2014,1.3384,1.3478,1.3353,1.3429,16502432,0.618,0.83,1.53,1.2981,1.2799,1.2717,56.8,,Deep Learning Era,
14/02/2014,1.35,1.3638,1.3237,1.3488,2692362,0.6,0.81,1.45,1.3529,1.3397,1.2516,71.9,,Deep Learning Era,
17/02/2014,1.345,1.3646,1.3208,1.3485,6834339,0.6,0.81,0.84,1.304,1.2879,1.3422,51,,Deep Learning Era,
18/02/2014,1.3431,1.3503,1.3373,1.3435,3872107,0.61,0.82,1.35,1.3901,1.2706,1.516,69.1,,Deep Learning Era,
19/02/2014,1.3318,1.353,1.3204,1.3386,12656810,0.602,0.81,1.8,1.295,1.423,1.3256,41.9,,Deep Learning Era,
20/02/2014,1.3484,1.3559,1.3365,1.3461,9605238,0.598,0.8,1.81,1.3841,1.352,1.2243,45.4,,Deep Learning Era,
21/02/2014,1.3443,1.3599,1.3388,1.3491,9385156,0.619,0.84,1.22,1.3775,1.3773,1.3338,51.8,,Deep Learning Era,
24/02/2014,1.3537,1.3771,1.3372,1.3562,12438922,0.615,0.83,2.25,1.3949,1.3552,1.4218,48.7,,Deep Learning Era,
25/02/2014,1.3378,1.3595,1.3176,1.3437,10212345,0.596,0.8,2.08,1.3107,1.273,1.5431,53.2,,Deep Learning Era,
26/02/2014,1.3465,1.3506,1.334,1.3401,9616504,0.605,0.81,2.31,1.3577,1.3004,1.1566,63.8,,Deep Learning Era,
27/02/2014,1.3437,1.3496,1.3328,1.3419,12500495,0.6,0.81,2.4,1.3483,1.2625,1.1675,63.1,,Deep Learning Era,
28/02/2014,1.3398,1.3669,1.3261,1.3428,14612545,0.601,0.81,1.04,1.3964,1.3725,1.2528,40.5,,Deep Learning Era,
03/03/2014,1.3536,1.3632,1.321,1.3387,3525354,0.591,0.79,2.32,1.3474,1.4175,1.525,53.9,,Deep Learning Era,
04/03/2014,1.329,1.3567,1.32,1.3374,7099352,0.598,0.8,0.84,1.3761,1.281,1.446,39.1,,Deep Learning Era,
05/03/2014,1.3404,1.3501,1.329,1.3394,4937372,0.592,0.79,1.09,1.3165,1.299,1.4757,58.3,,Deep Learning Era,
06/03/2014,1.3258,1.3337,1.3216,1.3281,5313131,0.591,0.78,1.02,1.319,1.3984,1.5101,69.6,,Deep Learning Era,
07/03/2014,1.333,1.3376,1.3181,1.3299,4291860,0.592,0.79,1.1,1.3449,1.2764,1.1799,59,,Deep Learning Era,
10/03/2014,1.3341,1.3478,1.3165,1.3373,12251436,0.619,0.83,0.8,1.3559,1.4138,1.4807,57.2,,Deep Learning Era,
11/03/2014,1.3355,1.3432,1.3069,1.329,16204508,0.595,0.79,0.99,1.3739,1.3998,1.2554,69.7,,Deep Learning Era,
12/03/2014,1.3234,1.333,1.3193,1.3272,18397112,0.619,0.82,1.97,1.3611,1.3683,1.439,59.7,,Deep Learning Era,
13/03/2014,1.321,1.3455,1.3069,1.3283,11140942,0.599,0.8,1.7,1.3285,1.3234,1.1978,68.5,,Deep Learning Era,
14/03/2014,1.3294,1.3375,1.3137,1.3265,14773146,0.617,0.82,1.35,1.2913,1.2929,1.51,63.6,,Deep Learning Era,
17/03/2014,1.3243,1.339,1.3072,1.3211,7131592,0.612,0.81,1.72,1.3102,1.2295,1.3083,42.1,,Deep Learning Era,
